# n, <n|PHOT>
0.000000 0.999615
1.000000 -0.005734
2.000000 0.024214
3.000000 -0.001534
4.000000 0.012004
5.000000 -0.000251
6.000000 -0.000797
7.000000 -0.000184
8.000000 0.001539
9.000000 0.000099
