# n, <n|PHOT>
0.000000 0.999027
1.000000 -0.004824
2.000000 0.041311
3.000000 -0.000631
4.000000 0.014548
5.000000 -0.000193
6.000000 -0.000337
7.000000 0.000027
8.000000 0.001681
9.000000 -0.000054
