# n, <n|PHOT>
0.000000 0.999827
1.000000 0.000674
2.000000 -0.017362
3.000000 -0.000248
4.000000 0.005859
5.000000 0.000114
6.000000 -0.002610
7.000000 -0.000130
8.000000 0.001168
9.000000 0.000150
