# n, <n|PHOT>
0.000000 0.983878
1.000000 0.000017
2.000000 0.172018
3.000000 0.000190
4.000000 0.046253
5.000000 0.000091
6.000000 0.014888
7.000000 0.000006
8.000000 0.005195
9.000000 0.000019
