# n, <n|PHOT>
0.000000 0.998610
1.000000 0.000291
2.000000 0.052471
3.000000 -0.000023
4.000000 0.004850
5.000000 0.000063
6.000000 0.000735
7.000000 -0.000079
8.000000 0.000022
9.000000 0.000070
