# n, <n|PHOT>
0.000000 0.969426
1.000000 0.001501
2.000000 0.224892
3.000000 0.000235
4.000000 0.088618
5.000000 -0.000026
6.000000 0.036594
7.000000 -0.000097
8.000000 0.017886
9.000000 -0.000067
