# n, <n|PHOT>
0.000000 0.984796
1.000000 -0.004618
2.000000 0.162126
3.000000 -0.001932
4.000000 0.059085
5.000000 -0.000722
6.000000 0.016723
7.000000 -0.000475
8.000000 0.009085
9.000000 -0.000177
