# n, <n|PHOT>
0.000000 0.994214
1.000000 0.001553
2.000000 0.105712
3.000000 -0.000545
4.000000 0.018481
5.000000 0.000097
6.000000 0.004216
7.000000 -0.000062
8.000000 0.001195
9.000000 0.000026
