# n, <n|PHOT>
0.000000 1.000000
1.000000 0.000371
2.000000 0.000119
3.000000 0.000026
4.000000 -0.000085
5.000000 -0.000034
6.000000 0.000080
7.000000 0.000060
8.000000 -0.000068
9.000000 -0.000085
