# n, <n|PHOT>
0.000000 0.999840
1.000000 -0.001416
2.000000 -0.016639
3.000000 0.000170
4.000000 0.005702
5.000000 -0.000182
6.000000 -0.002494
7.000000 0.000147
8.000000 0.001151
9.000000 -0.000107
