# n, <n|PHOT>
0.000000 0.995613
1.000000 0.002494
2.000000 0.091176
3.000000 0.000877
4.000000 0.019948
5.000000 0.000105
6.000000 0.005743
7.000000 -0.000006
8.000000 0.001647
9.000000 -0.000000
