# n, <n|PHOT>
0.000000 0.985176
1.000000 -0.000389
2.000000 0.165097
3.000000 -0.000100
4.000000 0.044041
5.000000 0.000047
6.000000 0.014167
7.000000 -0.000012
8.000000 0.005094
9.000000 -0.000027
