# n, <n|PHOT>
0.000000 0.973782
1.000000 0.001347
2.000000 0.210215
3.000000 0.000852
4.000000 0.079309
5.000000 0.000555
6.000000 0.031306
7.000000 0.000202
8.000000 0.014622
9.000000 0.000199
