# n, <n|PHOT>
0.000000 0.973834
1.000000 0.000572
2.000000 0.213717
3.000000 0.000135
4.000000 0.070841
5.000000 0.000120
6.000000 0.027700
7.000000 -0.000079
8.000000 0.012086
9.000000 0.000053
