# n, <n|PHOT>
0.000000 0.978851
1.000000 -0.003338
2.000000 0.188242
3.000000 -0.001717
4.000000 0.074471
5.000000 -0.001065
6.000000 0.025052
7.000000 -0.000426
8.000000 0.013619
9.000000 -0.000284
