# n, <n|PHOT>
0.000000 0.999219
1.000000 0.014787
2.000000 0.027411
3.000000 0.001580
4.000000 0.021939
5.000000 -0.000191
6.000000 -0.007273
7.000000 0.000300
8.000000 0.005568
9.000000 -0.000227
