# n, <n|PHOT>
0.000000 0.972752
1.000000 -0.000102
2.000000 0.217926
3.000000 -0.000345
4.000000 0.072602
5.000000 -0.000161
6.000000 0.028416
7.000000 0.000164
8.000000 0.011970
9.000000 0.000005
