# n, <n|PHOT>
0.000000 0.995176
1.000000 -0.002992
2.000000 0.096904
3.000000 -0.000123
4.000000 0.014748
5.000000 0.000237
6.000000 0.002546
7.000000 -0.000135
8.000000 0.000739
9.000000 0.000173
