# n, <n|PHOT>
0.000000 0.996929
1.000000 -0.003722
2.000000 0.075785
3.000000 -0.001442
4.000000 0.018496
5.000000 -0.000488
6.000000 0.005217
7.000000 -0.000238
8.000000 0.001398
9.000000 -0.000098
