# n, <n|PHOT>
0.000000 0.954901
1.000000 0.001364
2.000000 0.266534
3.000000 0.001138
4.000000 0.114389
5.000000 0.000785
6.000000 0.054158
7.000000 0.000365
8.000000 0.027536
9.000000 0.000149
