# n, <n|PHOT>
0.000000 0.996637
1.000000 -0.000703
2.000000 0.080984
3.000000 -0.000179
4.000000 0.012214
5.000000 0.000248
6.000000 0.002521
7.000000 -0.000015
8.000000 0.000457
9.000000 0.000002
