# n, <n|PHOT>
0.000000 0.999344
1.000000 0.000958
2.000000 0.036115
3.000000 -0.000109
4.000000 0.002365
5.000000 0.000068
6.000000 0.000113
7.000000 -0.000048
8.000000 0.000056
9.000000 0.000016
