# n, <n|PHOT>
0.000000 0.992390
1.000000 -0.001190
2.000000 0.120401
3.000000 0.000347
4.000000 0.024892
5.000000 -0.000191
6.000000 0.006360
7.000000 0.000040
8.000000 0.002044
9.000000 -0.000021
