# n, <n|PHOT>
0.000000 0.998870
1.000000 0.000268
2.000000 0.047317
3.000000 0.000827
4.000000 0.004304
5.000000 -0.000571
6.000000 0.000286
7.000000 0.000248
8.000000 0.000159
9.000000 -0.000067
