# n, <n|PHOT>
0.000000 0.999998
1.000000 -0.000327
2.000000 -0.001580
3.000000 0.000313
4.000000 0.000584
5.000000 -0.000042
6.000000 -0.000267
7.000000 -0.000130
8.000000 0.000079
9.000000 0.000139
