# n, <n|PHOT>
0.000000 0.998711
1.000000 0.006384
2.000000 0.041065
3.000000 0.001451
4.000000 0.027458
5.000000 -0.000102
6.000000 -0.006005
7.000000 0.000317
8.000000 0.006008
9.000000 -0.000227
