2.000000000000000111e-01 nan nan nan nan nan nan
4.000000000000000222e-01 1.505832900000000085e-01 1.549432799999999888e-01 1.618219499999999922e-01 1.776215600000000117e-01 1.984324899999999892e-01 2.258496600000000076e-01
6.000000000000000888e-01 -4.969900099999999821e-01 -4.966167400000000010e-01 -4.838557499999999734e-01 -4.668724699999999839e-01 -4.456300400000000050e-01 -4.150843000000000171e-01
8.000000000000000444e-01 -7.472321100000000049e-01 -7.430675900000000000e-01 -7.300060099999999830e-01 -7.122441900000000548e-01 -6.887383900000000336e-01 -6.599486399999999753e-01
1.000000000000000000e+00 -8.514954999999999607e-01 -8.478256600000000365e-01 -8.348408699999999572e-01 -8.142508999999999997e-01 -7.901407599999999976e-01 -7.550775800000000260e-01
1.199999999999999956e+00 -8.917835699999999699e-01 -8.870761700000000527e-01 -8.734957100000000363e-01 -8.515578099999999706e-01 -8.236182300000000067e-01 -7.885818500000000286e-01
1.400000000000000133e+00 -8.998495300000000086e-01 -8.954664500000000249e-01 -8.814443499999999876e-01 -8.589670200000000255e-01 -8.291331699999999749e-01 -7.933391499999999930e-01
1.600000000000000089e+00 -8.944128399999999868e-01 -8.890643000000000296e-01 -8.751079000000000496e-01 -8.500556400000000012e-01 -8.200912000000000202e-01 -7.817936599999999459e-01
1.800000000000000044e+00 -8.810753099999999449e-01 -8.753614100000000064e-01 -8.596980199999999517e-01 -8.356019300000000483e-01 -8.040215600000000240e-01 -7.638082800000000061e-01
2.000000000000000000e+00 -8.639759500000000481e-01 -8.572191300000000513e-01 -8.420157600000000020e-01 -8.171677800000000103e-01 -7.847250399999999848e-01 -7.433004699999999909e-01
2.200000000000000178e+00 -8.448873999999999551e-01 -8.397213100000000541e-01 -8.241803399999999558e-01 -7.975672299999999604e-01 -7.632659400000000316e-01 -7.233971799999999730e-01
2.400000000000000355e+00 -8.268843299999999452e-01 -8.213809899999999775e-01 -8.049912399999999968e-01 -7.796791499999999875e-01 -7.444598500000000341e-01 -7.024092600000000353e-01
2.600000000000000533e+00 -8.120323499999999584e-01 -8.065231800000000062e-01 -7.888250199999999879e-01 -7.627888400000000235e-01 -7.267860099999999823e-01 -6.857528600000000196e-01
2.800000000000000266e+00 -7.959225500000000064e-01 -7.907233399999999968e-01 -7.733779200000000520e-01 -7.470691999999999888e-01 -7.121047299999999636e-01 -6.707546899999999868e-01
3.000000000000000444e+00 -7.833711300000000266e-01 -7.765757399999999588e-01 -7.602036500000000085e-01 -7.331655500000000547e-01 -6.988811999999999802e-01 -6.576321899999999498e-01
3.200000000000000178e+00 -7.712023399999999862e-01 -7.648536299999999510e-01 -7.478755999999999737e-01 -7.217622599999999888e-01 -6.882426099999999769e-01 -6.472623100000000074e-01
3.400000000000000355e+00 -7.615354399999999524e-01 -7.564083299999999621e-01 -7.391332699999999534e-01 -7.115974600000000150e-01 -6.786086799999999641e-01 -6.390984299999999951e-01
3.600000000000000533e+00 -7.537016100000000218e-01 -7.476015000000000299e-01 -7.323170300000000355e-01 -7.054465800000000453e-01 -6.719856499999999899e-01 -6.327008800000000210e-01
3.800000000000000266e+00 -7.465901900000000424e-01 -7.408211999999999575e-01 -7.241003900000000382e-01 -6.994389899999999827e-01 -6.663288499999999726e-01 -6.277803299999999975e-01
4.000000000000000000e+00 -7.413438100000000475e-01 -7.374841699999999944e-01 -7.195796100000000362e-01 -6.959209899999999616e-01 -6.622109099999999859e-01 -6.243204199999999870e-01
4.200000000000000178e+00 -7.378171900000000116e-01 -7.312254700000000440e-01 -7.154182500000000333e-01 -6.919847700000000268e-01 -6.595703099999999930e-01 -6.195778699999999750e-01
4.400000000000000355e+00 -7.354459199999999752e-01 -7.289433100000000110e-01 -7.149809999999999777e-01 -6.894276099999999685e-01 -6.567767599999999595e-01 -6.197381899999999666e-01
4.600000000000000533e+00 -7.333494999999999875e-01 -7.290916499999999800e-01 -7.107730100000000384e-01 -6.879263199999999800e-01 -6.543035999999999852e-01 -6.172621999999999831e-01
4.800000000000000711e+00 -7.306484100000000259e-01 -7.257282800000000034e-01 -7.082839699999999850e-01 -6.857714700000000496e-01 -6.539146399999999915e-01 -6.164027300000000098e-01
5.000000000000000888e+00 -7.287485599999999897e-01 -7.242898399999999626e-01 -7.098687700000000378e-01 -6.846832900000000555e-01 -6.531117199999999512e-01 -6.159609499999999516e-01
5.200000000000000178e+00 -7.273414000000000268e-01 -7.225865900000000286e-01 -7.077586900000000236e-01 -6.834237100000000176e-01 -6.527207499999999607e-01 -6.144009200000000170e-01
5.400000000000000355e+00 -7.276094100000000120e-01 -7.221237600000000034e-01 -7.075022899999999781e-01 -6.838529899999999939e-01 -6.516082800000000397e-01 -6.154938899999999879e-01
5.600000000000000533e+00 -7.275446800000000547e-01 -7.224684700000000293e-01 -7.058516900000000316e-01 -6.830533899999999825e-01 -6.513975300000000024e-01 -6.151021800000000539e-01
5.800000000000000711e+00 -7.271632900000000177e-01 -7.214274899999999491e-01 -7.065394400000000186e-01 -6.837213800000000452e-01 -6.517460200000000370e-01 -6.148166299999999751e-01
6.000000000000000888e+00 -7.252119599999999888e-01 -7.208049300000000104e-01 -7.057213300000000356e-01 -6.817822999999999523e-01 -6.524919099999999528e-01 -6.138484800000000297e-01
3.000000000000000000e+01 nan nan nan nan nan nan
