2.000000000000000111e-01 nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan
4.000000000000000222e-01 0.000000000000000000e+00 5.347099052925801017e-03 2.284689999999998944e-03 5.398015293651917818e-03 8.246069999999997707e-03 5.182929590579058061e-03 1.354959999999999845e-02 5.907205596845262890e-03 2.137957000000000052e-02 5.621920815388633218e-03 3.334195999999999688e-02 5.099133718907555499e-03 4.813923999999999981e-02 5.088084263236999569e-03 6.257593999999999657e-02 4.722826161029008117e-03 8.169573999999998892e-02 5.808192775812455293e-03 1.009289599999999981e-01 5.154504350274621664e-03 1.218760599999999944e-01 5.417712485634503840e-03
6.000000000000000888e-01 0.000000000000000000e+00 3.819507989257255303e-03 1.297670000000028523e-03 4.048617108890392377e-03 5.408300000000032526e-03 3.935021167528835774e-03 1.282212000000004792e-02 4.216503276424673000e-03 2.511225999999999736e-02 3.969011593848019957e-03 3.728182000000002105e-02 4.112142433926626456e-03 5.236667000000005956e-02 4.068247791912385156e-03 6.933869000000003613e-02 4.079852370662447915e-03 8.915099000000004104e-02 4.305212059364788360e-03 1.092255000000000864e-01 4.232658932633245191e-03 1.342516599999999949e-01 3.778284768568933565e-03
8.000000000000000444e-01 0.000000000000000000e+00 4.361731611206723022e-03 6.122299999999913922e-04 4.170168960246095451e-03 5.841160000000011898e-03 4.163854727112847182e-03 1.448050000000000725e-02 3.775174375800408218e-03 2.638507000000001046e-02 3.903200246477241727e-03 3.849524000000004165e-02 4.497309949703266231e-03 5.702841999999996858e-02 4.122311432885681325e-03 7.564201000000003727e-02 4.191225153305415049e-03 9.621478000000005526e-02 4.179044499368246221e-03 1.195763800000000376e-01 4.110747451997021074e-03 1.434623699999999502e-01 4.662800663399626830e-03
1.000000000000000000e+00 0.000000000000000000e+00 3.190960771460532672e-03 1.148089999999823974e-03 2.971089424117018957e-03 6.562569999999823267e-03 3.676944087159879273e-03 1.663467999999990177e-02 2.999005111516150381e-03 2.763952999999985671e-02 3.511319906032487909e-03 4.572348999999997776e-02 3.125836274567175745e-03 6.374288999999988548e-02 3.576406836281353484e-03 8.480130999999990760e-02 3.542423785969148978e-03 1.066456399999998750e-01 3.540643302579349165e-03 1.320074199999998754e-01 3.658212732045526723e-03 1.588134699999999011e-01 3.068451398115993982e-03
1.199999999999999956e+00 0.000000000000000000e+00 2.406326802784692319e-03 1.438350000000143680e-03 2.382938493750940117e-03 7.952219999999954325e-03 2.688690005374364672e-03 1.803514999999999979e-02 2.437673866065762085e-03 3.150721000000000771e-02 3.071176284178425264e-03 4.956472000000000655e-02 2.757687830375294552e-03 6.930373000000011885e-02 2.513990210104248037e-03 9.198462000000007244e-02 2.618316815398778318e-03 1.162681600000000648e-01 2.919517254153501142e-03 1.428881400000000523e-01 2.883820046986288604e-03 1.705963600000001135e-01 2.997465093207926125e-03
1.400000000000000133e+00 0.000000000000000000e+00 2.743164189070716307e-03 2.193629999999835434e-03 2.971390373040876803e-03 8.774740000000003093e-03 3.122411237008988240e-03 1.979175999999993607e-02 2.914449077990555366e-03 3.508014999999997663e-02 2.857902067898758502e-03 5.491992999999983915e-02 2.676694234349527059e-03 7.524446999999989671e-02 2.780879055298881783e-03 9.924724999999989805e-02 3.096400892423331001e-03 1.250042799999998566e-01 2.858665929852594913e-03 1.531365799999998556e-01 2.970133063854210349e-03 1.822382699999999245e-01 2.779002247030397908e-03
1.600000000000000089e+00 0.000000000000000000e+00 2.325066091490734458e-03 3.281270000000002796e-03 2.527803112783905386e-03 1.064682000000005679e-02 2.431661137453161158e-03 2.295614999999995298e-02 2.617291912511861968e-03 3.934941000000002909e-02 2.515474306646760250e-03 5.879940000000005718e-02 2.562512614856754349e-03 8.107987999999999307e-02 2.466860779310417386e-03 1.055909999999999904e-01 2.353591883441137449e-03 1.330940699999999532e-01 2.820362132244722854e-03 1.636251100000000180e-01 2.560051206870675358e-03 1.929836799999999908e-01 2.438425483237082868e-03
1.800000000000000044e+00 0.000000000000000000e+00 1.990717721074487367e-03 2.966760000000068231e-03 2.532400213117982218e-03 1.112000000000001876e-02 2.141130841261224948e-03 2.384255000000012892e-02 2.214136126664302540e-03 4.094686000000002934e-02 2.136064280891377884e-03 6.168364999999997877e-02 2.464837468272502909e-03 8.631958000000006237e-02 2.147323966917893869e-03 1.119112800000000574e-01 2.101023223336667776e-03 1.410307500000000935e-01 2.076833662718321778e-03 1.702572900000001166e-01 2.576324881570645538e-03 2.026019600000000809e-01 2.383893179003623332e-03
2.000000000000000000e+00 0.000000000000000000e+00 2.271538108154913006e-03 2.694549999999962253e-03 2.537256546055207014e-03 1.202843999999991809e-02 2.359785668508901108e-03 2.542396999999985141e-02 2.315664079697226079e-03 4.342407999999986501e-02 2.487264665551295814e-03 6.535497999999995145e-02 2.200158063594522678e-03 8.952736999999999501e-02 2.323087229808644058e-03 1.162235899999999322e-01 2.336110079705149348e-03 1.462670799999999938e-01 2.350738532546739999e-03 1.763806799999999564e-01 2.343548902839452490e-03 2.077664899999999149e-01 2.683488361163506152e-03
