2.000000000000000111e-01 nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan
4.000000000000000222e-01 2.430405300000000046e-01 3.581949999999999978e-03 2.469541199999999992e-01 3.721900000000000208e-03 2.566446199999999900e-01 4.197590000000000175e-03 2.755309200000000125e-01 4.257559999999999643e-03 3.021968300000000274e-01 3.777809999999999935e-03 3.310955300000000268e-01 3.658530000000000115e-03 3.665191500000000158e-01 4.672420000000000045e-03 4.072383600000000214e-01 3.777340000000000125e-03 4.531437999999999855e-01 3.466830000000000172e-03 5.013364000000000154e-01 3.465269999999999895e-03 5.536319800000000235e-01 3.830940000000000126e-03
6.000000000000000888e-01 -4.061336700000000022e-01 3.397419999999999954e-03 -4.029308600000000018e-01 4.070479999999999585e-03 -3.883045999999999998e-01 2.950280000000000003e-03 -3.692868000000000261e-01 3.085940000000000124e-03 -3.417201899999999792e-01 3.383779999999999861e-03 -3.080300400000000050e-01 3.638339999999999890e-03 -2.698447199999999824e-01 3.180380000000000013e-03 -2.261395300000000053e-01 3.218599999999999847e-03 -1.789039900000000127e-01 2.891949999999999903e-03 -1.273644600000000127e-01 3.207660000000000199e-03 -7.166754000000000180e-02 3.880049999999999905e-03
8.000000000000000444e-01 -6.558041199999999904e-01 2.861600000000000168e-03 -6.506725899999999951e-01 2.767390000000000214e-03 -6.367529699999999737e-01 3.143690000000000200e-03 -6.146573100000000123e-01 2.967630000000000181e-03 -5.876591500000000190e-01 2.518820000000000173e-03 -5.507279600000000164e-01 2.789949999999999809e-03 -5.097783599999999860e-01 3.388990000000000145e-03 -4.630183900000000019e-01 2.305300000000000144e-03 -4.116728499999999791e-01 2.928300000000000000e-03 -3.576329300000000155e-01 2.681059999999999867e-03 -3.010094799999999959e-01 3.086339999999999917e-03
1.000000000000000000e+00 -7.595909299999999975e-01 3.152009999999999795e-03 -7.546664800000000284e-01 2.534189999999999967e-03 -7.397935700000000114e-01 2.819439999999999880e-03 -7.166362899999999536e-01 3.127700000000000185e-03 -6.856032600000000476e-01 2.979170000000000169e-03 -6.483223000000000180e-01 2.596250000000000033e-03 -6.036847100000000133e-01 2.262940000000000177e-03 -5.538380800000000104e-01 3.042490000000000125e-03 -5.015811100000000522e-01 3.106450000000000183e-03 -4.434096900000000230e-01 2.416870000000000216e-03 -3.830682300000000096e-01 2.506299999999999934e-03
1.199999999999999956e+00 -7.992621800000000443e-01 2.411640000000000051e-03 -7.943928399999999890e-01 2.580840000000000044e-03 -7.800816799999999995e-01 2.351719999999999852e-03 -7.546495300000000128e-01 2.778089999999999987e-03 -7.213888000000000522e-01 2.232459999999999913e-03 -6.811837699999999662e-01 2.137790000000000089e-03 -6.357245700000000443e-01 2.283630000000000035e-03 -5.833241700000000307e-01 2.097610000000000186e-03 -5.276192899999999630e-01 2.058159999999999851e-03 -4.681943800000000211e-01 2.596049999999999920e-03 -4.052435099999999735e-01 2.415899999999999905e-03
1.400000000000000133e+00 -8.084742700000000504e-01 2.189759999999999797e-03 -8.024454899999999835e-01 1.891689999999999908e-03 -7.877400199999999852e-01 2.039329999999999789e-03 -7.620349899999999677e-01 2.583910000000000026e-03 -7.261931099999999750e-01 2.067219999999999822e-03 -6.846039200000000324e-01 1.990149999999999992e-03 -6.377769800000000489e-01 2.063929999999999845e-03 -5.838330000000000464e-01 1.838470000000000035e-03 -5.253557699999999997e-01 1.859959999999999912e-03 -4.641790299999999925e-01 2.365860000000000012e-03 -3.996267199999999908e-01 2.108119999999999786e-03
1.600000000000000089e+00 -8.025696199999999836e-01 1.635359999999999982e-03 -7.973077200000000531e-01 1.771610000000000068e-03 -7.806638599999999872e-01 2.022969999999999803e-03 -7.528307699999999825e-01 2.038369999999999852e-03 -7.175877600000000189e-01 2.003959999999999943e-03 -6.735489900000000141e-01 2.113589999999999827e-03 -6.233731500000000425e-01 2.495330000000000031e-03 -5.687107099999999527e-01 2.158909999999999996e-03 -5.101495499999999517e-01 2.173689999999999824e-03 -4.470835400000000015e-01 2.271179999999999814e-03 -3.807336399999999843e-01 1.788550000000000079e-03
1.800000000000000044e+00 -7.890745999999999594e-01 2.035209999999999970e-03 -7.822016899999999495e-01 1.603810000000000001e-03 -7.642162700000000308e-01 1.803420000000000023e-03 -7.370041699999999585e-01 1.916989999999999927e-03 -7.009074299999999980e-01 2.068640000000000062e-03 -6.554419400000000007e-01 1.788909999999999893e-03 -6.049050700000000447e-01 1.687080000000000090e-03 -5.494432099999999597e-01 1.775019999999999983e-03 -4.887805100000000014e-01 1.585040000000000017e-03 -4.246832799999999963e-01 2.074530000000000211e-03 -3.574983099999999858e-01 2.153620000000000187e-03
2.000000000000000000e+00 -7.713958600000000443e-01 1.939559999999999895e-03 -7.653971400000000314e-01 1.990879999999999993e-03 -7.473396700000000115e-01 2.167490000000000215e-03 -7.185574799999999707e-01 2.187269999999999839e-03 -6.806975899999999635e-01 1.921409999999999915e-03 -6.358830699999999947e-01 1.657110000000000050e-03 -5.844615699999999858e-01 2.388679999999999796e-03 -5.276039300000000543e-01 1.886819999999999990e-03 -4.659113799999999861e-01 1.602539999999999954e-03 -4.022271499999999778e-01 2.149569999999999953e-03 -3.338431900000000119e-01 1.899730000000000082e-03
