2.000000000000000111e-01 nan nan nan nan nan nan nan nan nan nan nan
4.000000000000000222e-01 5.998759999999999648e-01 5.975080000000000391e-01 5.912570000000000325e-01 5.795099999999999696e-01 5.661199999999999566e-01 5.511989999999999945e-01 5.364710000000000312e-01 5.209960000000000147e-01 5.058909999999999796e-01 4.915109999999999757e-01 4.775610000000000133e-01
6.000000000000000888e-01 6.846130000000000271e-01 6.808210000000000095e-01 6.714999999999999858e-01 6.584200000000000053e-01 6.427180000000000115e-01 6.238669999999999494e-01 6.051560000000000272e-01 5.859760000000000524e-01 5.690520000000000023e-01 5.517119999999999802e-01 5.362430000000000252e-01
8.000000000000000444e-01 7.831949999999999745e-01 7.792249999999999455e-01 7.678519999999999790e-01 7.507000000000000339e-01 7.305160000000000542e-01 7.064719999999999889e-01 6.851369999999999960e-01 6.635339999999999572e-01 6.418530000000000069e-01 6.228010000000000490e-01 6.040100000000000469e-01
1.000000000000000000e+00 8.941299999999999804e-01 8.887580000000000480e-01 8.735950000000000104e-01 8.535509999999999486e-01 8.263920000000000154e-01 8.023679999999999701e-01 7.757600000000000051e-01 7.503090000000000037e-01 7.255310000000000370e-01 7.034610000000000030e-01 6.830549999999999677e-01
1.199999999999999956e+00 1.016961999999999922e+00 1.010130999999999890e+00 9.924020000000000064e-01 9.663519999999999888e-01 9.360690000000000399e-01 9.064100000000000490e-01 8.750679999999999570e-01 8.461210000000000120e-01 8.185810000000000031e-01 7.932770000000000099e-01 7.703550000000000120e-01
1.400000000000000133e+00 1.150315999999999894e+00 1.142903999999999920e+00 1.120052999999999965e+00 1.090381999999999962e+00 1.055916000000000077e+00 1.020640999999999909e+00 9.860250000000000403e-01 9.521410000000000151e-01 9.218659999999999632e-01 8.948220000000000063e-01 8.701210000000000333e-01
1.600000000000000089e+00 1.297215000000000007e+00 1.289136999999999977e+00 1.263478000000000101e+00 1.229065999999999992e+00 1.189513000000000043e+00 1.147545000000000037e+00 1.108020999999999923e+00 1.071137000000000006e+00 1.039134999999999920e+00 1.010491000000000028e+00 9.827169999999999517e-01
1.800000000000000044e+00 1.457073000000000063e+00 1.446301999999999977e+00 1.418326999999999893e+00 1.377669999999999950e+00 1.332387999999999906e+00 1.286094999999999988e+00 1.243784000000000001e+00 1.204267999999999894e+00 1.170009999999999994e+00 1.138014999999999999e+00 1.109815999999999914e+00
2.000000000000000000e+00 1.632238999999999995e+00 1.620544999999999902e+00 1.588565000000000005e+00 1.540370999999999935e+00 1.490593999999999975e+00 1.440974999999999895e+00 1.393447000000000102e+00 1.351525000000000087e+00 1.315207000000000015e+00 1.283061999999999925e+00 1.253638999999999948e+00
2.200000000000000178e+00 1.823131000000000057e+00 1.808683000000000041e+00 1.771952999999999889e+00 1.719408999999999965e+00 1.664428999999999936e+00 1.609882999999999953e+00 1.560198999999999891e+00 1.518135999999999930e+00 1.480571000000000081e+00 1.446976000000000040e+00 1.417761999999999967e+00
2.400000000000000355e+00 2.027679000000000009e+00 2.015871000000000191e+00 1.972396000000000038e+00 1.917766000000000082e+00 1.856065000000000076e+00 1.800689999999999902e+00 1.749069999999999903e+00 1.703516000000000030e+00 1.665985000000000049e+00 1.632007999999999903e+00 1.605196999999999985e+00
2.600000000000000533e+00 2.256222000000000172e+00 2.239279999999999937e+00 2.194418000000000202e+00 2.131654000000000160e+00 2.066870999999999903e+00 2.010127999999999915e+00 1.956990000000000007e+00 1.914063999999999988e+00 1.877556000000000003e+00 1.844759999999999955e+00 1.818394000000000066e+00
2.800000000000000266e+00 2.500045000000000073e+00 2.482632000000000172e+00 2.429546999999999901e+00 2.366509999999999891e+00 2.301098000000000088e+00 2.241652000000000200e+00 2.189778000000000002e+00 2.149478999999999917e+00 2.115371999999999808e+00 2.086934999999999985e+00 2.065174999999999983e+00
3.000000000000000444e+00 2.764381000000000199e+00 2.747154000000000096e+00 2.693509999999999849e+00 2.630618000000000123e+00 2.560580999999999996e+00 2.502180000000000071e+00 2.455950000000000077e+00 2.413533999999999846e+00 2.384476999999999958e+00 2.360686999999999980e+00 2.340173000000000059e+00
