2.000000000000000111e-01 nan nan nan nan nan nan nan nan nan nan nan
4.000000000000000222e-01 0.000000000000000000e+00 1.465109999999998636e-03 8.784639999999996340e-03 1.868841000000000252e-02 3.648044999999999760e-02 5.734345999999999888e-02 7.851724999999999677e-02 1.061151699999999948e-01 1.340203699999999998e-01 1.664082100000000008e-01 1.982857199999999986e-01
6.000000000000000888e-01 0.000000000000000000e+00 4.999500000000045574e-03 1.278847999999999097e-02 2.316384000000004662e-02 4.097908000000005657e-02 6.336901000000005890e-02 8.813780000000004389e-02 1.176782600000000345e-01 1.493900600000000467e-01 1.816946400000000184e-01 2.191338100000000400e-01
8.000000000000000444e-01 0.000000000000000000e+00 1.211709999999976972e-03 1.003271999999999498e-02 2.559010000000006002e-02 4.365447000000000077e-02 6.647745000000004900e-02 9.472062000000003312e-02 1.265776100000000071e-01 1.607612000000000485e-01 1.963532000000000055e-01 2.349349099999999968e-01
1.000000000000000000e+00 0.000000000000000000e+00 3.979390000000027072e-03 1.292800000000005056e-02 2.840724000000005578e-02 4.988259000000005994e-02 7.574231000000009040e-02 1.056773300000000138e-01 1.387691800000000475e-01 1.751713200000000192e-01 2.127104800000000351e-01 2.556826200000000826e-01
1.199999999999999956e+00 0.000000000000000000e+00 3.126549999999950202e-03 1.418613000000001900e-02 3.079588999999993693e-02 5.337311000000000138e-02 8.042848000000002440e-02 1.124966699999999653e-01 1.468530799999999692e-01 1.858393099999999798e-01 2.275324499999999972e-01 2.694759100000000407e-01
1.400000000000000133e+00 0.000000000000000000e+00 3.702309999999986445e-03 1.397811000000004356e-02 3.211667000000006933e-02 5.638390000000004232e-02 8.406128000000001599e-02 1.199969499999999911e-01 1.561091399999999796e-01 1.951909500000000852e-01 2.377837800000000001e-01 2.829117700000000069e-01
1.600000000000000089e+00 0.000000000000000000e+00 3.399990000000019386e-03 1.529062999999997174e-02 3.473837999999995763e-02 5.880803000000001113e-02 9.083426999999999474e-02 1.243176400000000070e-01 1.625983100000000237e-01 2.046082999999999652e-01 2.489108799999999455e-01 2.943815599999999311e-01
1.800000000000000044e+00 0.000000000000000000e+00 4.200329999999974362e-03 1.701015999999999639e-02 3.803453000000001083e-02 6.314184000000000463e-02 9.519261999999995005e-02 1.302904599999999968e-01 1.710183800000000254e-01 2.120571199999999878e-01 2.576781299999999497e-01 3.052690700000000312e-01
2.000000000000000000e+00 0.000000000000000000e+00 4.763080000000030623e-03 1.709662000000000681e-02 3.750293000000004540e-02 6.499913000000001606e-02 9.839759000000003475e-02 1.346105100000000165e-01 1.743286200000000452e-01 2.196936800000000023e-01 2.641885000000000483e-01 3.119315499999999464e-01
2.200000000000000178e+00 0.000000000000000000e+00 4.939080000000095616e-03 1.731632000000005167e-02 3.943164000000010105e-02 6.735357000000008476e-02 1.002074500000000867e-01 1.377133000000000385e-01 1.789971300000000598e-01 2.223721800000000304e-01 2.703070100000000142e-01 3.158925100000000707e-01
2.400000000000000355e+00 0.000000000000000000e+00 4.279299999999985893e-03 1.980244000000008775e-02 4.093522000000004990e-02 6.872770999999999741e-02 1.029621000000000564e-01 1.415787299999999860e-01 1.813704300000000824e-01 2.258951200000000048e-01 2.719362400000000513e-01 3.193548000000000497e-01
