2.000000000000000111e-01 nan nan nan nan nan nan nan nan nan nan nan
4.000000000000000222e-01 0.000000000000000000e+00 -4.214000000000051038e-03 -1.267400000000007410e-02 -2.782900000000010365e-02 -4.362600000000005362e-02 -6.178900000000009385e-02 -8.118400000000003391e-02 -9.902400000000000091e-02 -1.169240000000000279e-01 -1.331030000000000268e-01 -1.493100000000000538e-01
6.000000000000000888e-01 0.000000000000000000e+00 -2.986999999999961908e-03 -1.481399999999999384e-02 -3.297600000000000531e-02 -5.346699999999993125e-02 -7.518000000000002458e-02 -9.719199999999994510e-02 -1.185859999999999692e-01 -1.389009999999999412e-01 -1.582069999999999865e-01 -1.755579999999999918e-01
8.000000000000000444e-01 0.000000000000000000e+00 -5.642999999999953609e-03 -1.962900000000000755e-02 -4.016900000000001025e-02 -6.628099999999992331e-02 -9.242600000000000815e-02 -1.181369999999999365e-01 -1.423789999999999223e-01 -1.652859999999999330e-01 -1.871979999999999755e-01 -2.071520000000000028e-01
1.000000000000000000e+00 0.000000000000000000e+00 -5.064000000000068447e-03 -2.306600000000003092e-02 -4.837000000000002409e-02 -7.713500000000006462e-02 -1.084600000000000009e-01 -1.375030000000000419e-01 -1.661810000000000231e-01 -1.919440000000000035e-01 -2.167950000000000710e-01 -2.373950000000000227e-01
1.199999999999999956e+00 0.000000000000000000e+00 -6.985000000000018971e-03 -2.741300000000002068e-02 -5.834600000000011999e-02 -9.252500000000007940e-02 -1.278060000000000862e-01 -1.623200000000000198e-01 -1.939210000000000100e-01 -2.226990000000000913e-01 -2.479540000000001188e-01 -2.722740000000000160e-01
1.400000000000000133e+00 0.000000000000000000e+00 -9.649000000000018673e-03 -3.429599999999988214e-02 -6.955299999999997596e-02 -1.085849999999999316e-01 -1.488389999999999436e-01 -1.851909999999998835e-01 -2.214029999999999054e-01 -2.539709999999999468e-01 -2.823549999999999116e-01 -3.071829999999998728e-01
1.600000000000000089e+00 0.000000000000000000e+00 -9.693999999999869388e-03 -3.951199999999999157e-02 -7.819299999999995698e-02 -1.236169999999998659e-01 -1.666569999999998331e-01 -2.102229999999998267e-01 -2.485139999999999016e-01 -2.823309999999998876e-01 -3.126299999999998525e-01 -3.396859999999999324e-01
1.800000000000000044e+00 0.000000000000000000e+00 -1.194899999999998741e-02 -4.378999999999999559e-02 -8.677999999999985725e-02 -1.387389999999999457e-01 -1.882999999999999119e-01 -2.332529999999999326e-01 -2.733889999999998821e-01 -3.108999999999999542e-01 -3.427469999999999128e-01 -3.696929999999998273e-01
2.000000000000000000e+00 0.000000000000000000e+00 -1.241499999999984283e-02 -5.172999999999983167e-02 -1.009299999999999642e-01 -1.556379999999999431e-01 -2.081180000000000252e-01 -2.557549999999999546e-01 -3.002859999999998308e-01 -3.358429999999998916e-01 -3.689869999999999539e-01 -3.992860000000000298e-01
