2.000000000000000111e-01 nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan
4.000000000000000222e-01 5.900060000000000027e-02 3.454759999999999862e-03 6.046570999999999890e-02 4.471550000000000351e-03 6.778523999999999661e-02 3.244550000000000125e-03 7.768901000000000279e-02 4.358790000000000407e-03 9.548104999999999787e-02 3.667829999999999962e-03 1.163440599999999991e-01 3.573939999999999843e-03 1.375178499999999970e-01 4.498489999999999954e-03 1.651157699999999950e-01 4.018090000000000203e-03 1.930209699999999862e-01 3.509570000000000051e-03 2.254088099999999872e-01 2.893000000000000172e-03 2.572863200000000128e-01 4.017490000000000297e-03
6.000000000000000888e-01 -5.903381800000000457e-01 2.766240000000000105e-03 -5.853386800000000001e-01 3.911109999999999760e-03 -5.775497000000000547e-01 3.476799999999999943e-03 -5.671743399999999991e-01 2.674339999999999877e-03 -5.493590999999999891e-01 3.231299999999999884e-03 -5.269691699999999868e-01 2.977889999999999964e-03 -5.022003800000000018e-01 3.274159999999999918e-03 -4.726599200000000112e-01 3.024189999999999951e-03 -4.409481199999999990e-01 3.374840000000000045e-03 -4.086435400000000273e-01 3.256390000000000066e-03 -3.712043700000000057e-01 3.107069999999999971e-03
8.000000000000000444e-01 -8.380829100000000143e-01 3.176700000000000183e-03 -8.368712000000000373e-01 3.559070000000000115e-03 -8.280501900000000193e-01 2.529840000000000214e-03 -8.124928099999999542e-01 3.289460000000000127e-03 -7.944284400000000135e-01 2.548509999999999925e-03 -7.716054599999999652e-01 2.816439999999999916e-03 -7.433622899999999811e-01 2.537629999999999920e-03 -7.115053000000000072e-01 3.128199999999999818e-03 -6.773217099999999657e-01 2.890750000000000090e-03 -6.417297100000000087e-01 2.577879999999999842e-03 -6.031480000000000175e-01 3.063709999999999871e-03
1.000000000000000000e+00 -9.438692400000000537e-01 2.569459999999999973e-03 -9.398898500000000267e-01 2.320759999999999837e-03 -9.309412400000000032e-01 2.136709999999999998e-03 -9.154619999999999980e-01 2.654210000000000163e-03 -8.939866499999999938e-01 2.074859999999999986e-03 -8.681269299999999633e-01 2.097589999999999871e-03 -8.381919100000000400e-01 2.454389999999999870e-03 -8.051000600000000063e-01 2.556290000000000125e-03 -7.686979200000000345e-01 2.217670000000000145e-03 -7.311587600000000187e-01 2.809100000000000139e-03 -6.881866199999999711e-01 2.496749999999999838e-03
1.199999999999999956e+00 -9.835859399999999919e-01 2.370020000000000026e-03 -9.804593900000000417e-01 2.019229999999999896e-03 -9.693998099999999729e-01 1.695590000000000075e-03 -9.527900500000000550e-01 2.444850000000000148e-03 -9.302128299999999905e-01 2.266230000000000154e-03 -9.031574599999999675e-01 2.317379999999999961e-03 -8.710892700000000266e-01 2.380259999999999928e-03 -8.367328600000000227e-01 2.019850000000000118e-03 -7.977466300000000121e-01 2.445919999999999865e-03 -7.560534899999999947e-01 2.018330000000000037e-03 -7.141100299999999512e-01 2.404799999999999906e-03
1.400000000000000133e+00 -9.916565400000000308e-01 2.491629999999999887e-03 -9.879542300000000443e-01 2.328999999999999907e-03 -9.776784299999999872e-01 2.324489999999999803e-03 -9.595398699999999614e-01 2.417509999999999885e-03 -9.352726399999999884e-01 2.044620000000000031e-03 -9.075952600000000148e-01 2.231920000000000084e-03 -8.716595900000000396e-01 2.192729999999999940e-03 -8.355474000000000512e-01 1.933529999999999928e-03 -7.964655899999999455e-01 1.920019999999999930e-03 -7.538727600000000306e-01 2.065979999999999813e-03 -7.087447700000000239e-01 1.865759999999999945e-03
1.600000000000000089e+00 -9.856686399999999848e-01 2.928490000000000173e-03 -9.822686499999999654e-01 1.568039999999999929e-03 -9.703780100000000131e-01 1.971629999999999824e-03 -9.509302600000000272e-01 2.304319999999999893e-03 -9.268606099999999737e-01 1.906570000000000010e-03 -8.948343699999999901e-01 1.836509999999999965e-03 -8.613509999999999778e-01 1.755709999999999953e-03 -8.230703299999999611e-01 2.046640000000000178e-03 -7.810603400000000196e-01 2.231069999999999928e-03 -7.367577600000000393e-01 1.658329999999999960e-03 -6.912870800000000537e-01 2.024719999999999819e-03
1.800000000000000044e+00 -9.724692799999999915e-01 2.110789999999999975e-03 -9.682689500000000171e-01 1.736439999999999902e-03 -9.554591199999999951e-01 1.676009999999999913e-03 -9.344347499999999807e-01 1.789709999999999912e-03 -9.093274399999999869e-01 2.167829999999999931e-03 -8.772766600000000414e-01 1.767670000000000049e-03 -8.421788199999999946e-01 1.926999999999999894e-03 -8.014508999999999661e-01 1.930360000000000105e-03 -7.604121600000000036e-01 1.752059999999999946e-03 -7.147911500000000418e-01 1.815849999999999929e-03 -6.672002099999999603e-01 2.109830000000000039e-03
2.000000000000000000e+00 -9.555079499999999948e-01 2.228959999999999882e-03 -9.507448699999999642e-01 1.855960000000000032e-03 -9.384113299999999880e-01 1.352619999999999907e-03 -9.180050199999999494e-01 1.856589999999999976e-03 -8.905088199999999787e-01 2.386790000000000179e-03 -8.571103599999999600e-01 1.876650000000000106e-03 -8.208974399999999783e-01 1.978279999999999796e-03 -7.811793299999999496e-01 1.786779999999999965e-03 -7.358142699999999925e-01 1.594069999999999949e-03 -6.913194499999999465e-01 1.942890000000000068e-03 -6.435764000000000484e-01 1.721080000000000049e-03
