2.000000000000000111e-01 nan nan nan nan nan nan
4.000000000000000222e-01 0.000000000000000000e+00 -3.659000000000078856e-03 -1.433600000000001540e-02 -2.969500000000002693e-02 -4.825100000000004385e-02 -6.708100000000005725e-02
6.000000000000000888e-01 0.000000000000000000e+00 -6.823000000000023491e-03 -1.755399999999995853e-02 -3.588199999999996948e-02 -5.799199999999993249e-02 -8.048199999999994247e-02
8.000000000000000444e-01 0.000000000000000000e+00 -4.770000000000051976e-03 -1.850300000000004719e-02 -4.146899999999997810e-02 -6.850000000000000533e-02 -9.692000000000000615e-02
1.000000000000000000e+00 0.000000000000000000e+00 -6.646000000000040764e-03 -2.321099999999998165e-02 -4.930699999999998973e-02 -8.118800000000003791e-02 -1.114080000000000625e-01
1.199999999999999956e+00 0.000000000000000000e+00 -7.902999999999993364e-03 -2.738199999999990641e-02 -5.866199999999988091e-02 -9.350899999999995327e-02 -1.298709999999999587e-01
1.400000000000000133e+00 0.000000000000000000e+00 -9.094000000000157513e-03 -3.296600000000005082e-02 -6.836100000000011612e-02 -1.074129999999999807e-01 -1.492729999999999890e-01
1.600000000000000089e+00 0.000000000000000000e+00 -1.156399999999990769e-02 -3.996399999999988850e-02 -7.763300000000006307e-02 -1.244639999999999080e-01 -1.672089999999999410e-01
1.800000000000000044e+00 0.000000000000000000e+00 -1.130100000000000549e-02 -4.145299999999996210e-02 -8.601700000000001012e-02 -1.358859999999999513e-01 -1.831799999999998985e-01
2.000000000000000000e+00 0.000000000000000000e+00 -1.085499999999983700e-02 -4.646299999999992103e-02 -9.554599999999990878e-02 -1.504679999999998241e-01 -2.024129999999999541e-01
2.200000000000000178e+00 0.000000000000000000e+00 -1.468000000000002636e-02 -5.221300000000006492e-02 -1.052269999999999595e-01 -1.609150000000001413e-01 -2.181429999999999758e-01
2.400000000000000355e+00 0.000000000000000000e+00 -1.741999999999999105e-02 -5.650899999999992041e-02 -1.143349999999998534e-01 -1.717159999999997577e-01 -2.299539999999997697e-01
2.600000000000000533e+00 0.000000000000000000e+00 -1.555600000000012528e-02 -5.731600000000014461e-02 -1.161029999999998452e-01 -1.787320000000001130e-01 -2.390319999999999112e-01
2.800000000000000266e+00 0.000000000000000000e+00 -1.917600000000030391e-02 -6.333199999999994390e-02 -1.250070000000000903e-01 -1.916269999999999918e-01 -2.500130000000000408e-01
3.000000000000000444e+00 0.000000000000000000e+00 -1.382199999999977891e-02 -6.344899999999986662e-02 -1.228650000000000020e-01 -1.888860000000001094e-01 -2.457009999999999472e-01
3.200000000000000178e+00 0.000000000000000000e+00 -2.042499999999991545e-02 -6.739799999999984692e-02 -1.257579999999998144e-01 -1.922619999999999330e-01 -2.481539999999999857e-01
3.400000000000000355e+00 0.000000000000000000e+00 -1.458499999999984809e-02 -6.280700000000027927e-02 -1.205180000000001250e-01 -1.854849999999999000e-01 -2.355659999999999421e-01
3.600000000000000533e+00 0.000000000000000000e+00 -2.291899999999991167e-02 -6.989699999999965385e-02 -1.233399999999997831e-01 -1.821500000000000341e-01 -2.310019999999997076e-01
3.800000000000000266e+00 0.000000000000000000e+00 -2.103600000000049874e-02 -6.137200000000042621e-02 -1.190900000000003622e-01 -1.703860000000001484e-01 -2.172300000000002562e-01
4.000000000000000000e+00 0.000000000000000000e+00 -2.355300000000060123e-02 -5.431600000000003092e-02 -1.165929999999999467e-01 -1.524210000000003618e-01 -1.931680000000000064e-01
4.200000000000000178e+00 0.000000000000000000e+00 -1.808500000000012875e-02 -5.527199999999954372e-02 -1.045329999999999870e-01 -1.442009999999998016e-01 -1.759469999999998535e-01
4.400000000000000355e+00 0.000000000000000000e+00 -1.181600000000049278e-02 -5.043300000000083827e-02 -9.110300000000037812e-02 -1.269750000000007262e-01 -1.475360000000005556e-01
4.600000000000000533e+00 0.000000000000000000e+00 -1.607599999999997920e-02 -5.076999999999998181e-02 -8.488000000000006651e-02 -1.194660000000000721e-01 -1.308270000000000266e-01
4.800000000000000711e+00 0.000000000000000000e+00 -3.013000000000154444e-03 -3.762700000000052114e-02 -6.693300000000057537e-02 -9.074500000000007560e-02 -1.056449999999999889e-01
5.000000000000000888e+00 0.000000000000000000e+00 -1.223900000000011090e-02 -4.111099999999989763e-02 -6.679499999999993776e-02 -8.460199999999939990e-02 -9.291999999999944748e-02
5.200000000000000178e+00 0.000000000000000000e+00 -2.294199999999957384e-02 -3.682699999999972107e-02 -5.729600000000001359e-02 -7.307799999999975427e-02 -8.153499999999969106e-02
5.400000000000000355e+00 0.000000000000000000e+00 -1.202300000000011693e-02 -2.013200000000026080e-02 -3.416800000000019821e-02 -5.580799999999985772e-02 -6.137000000000014666e-02
5.600000000000000533e+00 0.000000000000000000e+00 -2.466000000000079240e-03 -2.897399999999983322e-02 -4.366800000000026216e-02 -5.572699999999919385e-02 -4.896100000000025432e-02
5.800000000000000711e+00 0.000000000000000000e+00 -6.550000000000721911e-04 -1.628700000000016246e-02 -2.923900000000045907e-02 -3.893700000000066552e-02 -4.561600000000076705e-02
6.000000000000000888e+00 0.000000000000000000e+00 -3.290999999999044690e-03 -2.219799999999949591e-02 -2.844099999999905037e-02 -4.508699999999876695e-02 -4.505599999999887473e-02
3.000000000000000000e+01 nan nan nan nan nan nan
