2.000000000000000111e-01 nan nan nan nan nan nan
4.000000000000000222e-01 4.885768446744073561e-03 5.650674832274460782e-03 4.739458973353393757e-03 5.561871710287823699e-03 5.038684706002152444e-03 4.970755856124901319e-03
6.000000000000000888e-01 3.912054124778950072e-03 4.790497382287145847e-03 4.442996958990631969e-03 3.847619806217864643e-03 4.253631792668471565e-03 4.064469533616901775e-03
8.000000000000000444e-01 4.492532223590610906e-03 4.770576710933386276e-03 4.060974429321120502e-03 4.572960745687634082e-03 4.072631349643618046e-03 4.245439572482453960e-03
1.000000000000000000e+00 3.633765179975172524e-03 3.462376592631136521e-03 3.341804051062838721e-03 3.694178584705942302e-03 3.302600295403607979e-03 3.316927569257429285e-03
1.199999999999999956e+00 3.351714427095482673e-03 3.113564612032324215e-03 2.914107109990982884e-03 3.405038373190528815e-03 3.279145195519710468e-03 3.314701323618766092e-03
1.400000000000000133e+00 3.523696938415674801e-03 3.410639391213911124e-03 3.407561271202617578e-03 3.471681819666082303e-03 3.223149236585237318e-03 3.345098943723489020e-03
1.600000000000000089e+00 4.141510275273985187e-03 3.321867414828593400e-03 3.530351050108189882e-03 3.726384889205622448e-03 3.494433122124388641e-03 3.456706909791456509e-03
1.800000000000000044e+00 2.985107845321505367e-03 2.733250500356672330e-03 2.695263242097142506e-03 2.767398834320777736e-03 3.025710054350878864e-03 2.753196624471270990e-03
2.000000000000000000e+00 3.152225461987133697e-03 2.900491372716009365e-03 2.607267448114979937e-03 2.900894536121573566e-03 3.265735627037191779e-03 2.913773825144978531e-03
2.200000000000000178e+00 2.004237602730774004e-03 2.399432678051209751e-03 2.422310317795801828e-03 2.241440464455836997e-03 2.268188098240531570e-03 2.115505325211921792e-03
2.400000000000000355e+00 2.711853500799775961e-03 2.419997679213763044e-03 2.324189721386788789e-03 2.536566361718139463e-03 2.512908782924680711e-03 2.651670617893557135e-03
2.600000000000000533e+00 2.241981044701315227e-03 2.167184584870425913e-03 2.293992690921224219e-03 2.417718174332980467e-03 2.334414938458885189e-03 2.096351749587840787e-03
2.800000000000000266e+00 2.272429062699207660e-03 2.011056743754387286e-03 2.183626543734070065e-03 2.128012769722024272e-03 2.143003511173045394e-03 2.568201436589427795e-03
3.000000000000000444e+00 2.252375514384757482e-03 2.049623316343761499e-03 2.184021209260569776e-03 2.366906956113822447e-03 2.758417560450194053e-03 2.558492351229528419e-03
3.200000000000000178e+00 2.846670479700803315e-03 2.706568645443894854e-03 2.654531051165158386e-03 2.417728384848058434e-03 2.558679226945026908e-03 2.529958591439788757e-03
3.400000000000000355e+00 2.443944883543816646e-03 2.456080385370153132e-03 2.400490747534761871e-03 2.453559085675338040e-03 2.413730808064561226e-03 2.536575212624297623e-03
3.600000000000000533e+00 2.397799095003582629e-03 2.652183355746732651e-03 2.209624224523255766e-03 2.055737519942660296e-03 2.503975840538402633e-03 2.768248919009994036e-03
3.800000000000000266e+00 2.057751443930972302e-03 2.081588611469615061e-03 1.884844310440520181e-03 2.329183293646079969e-03 2.487853247862501730e-03 2.104251532612011477e-03
4.000000000000000000e+00 2.092951219498438101e-03 2.360172655654666201e-03 2.156518376017232171e-03 2.152666478138217949e-03 2.358264652239014641e-03 2.396407485383068078e-03
4.200000000000000178e+00 1.832311659953076875e-03 2.165885452649793288e-03 1.920635272403378464e-03 2.082636865154364938e-03 2.450051779697727354e-03 2.121258864353900517e-03
4.400000000000000355e+00 2.124177054955636058e-03 2.250981455721037285e-03 2.061403527429794564e-03 2.410614278830190433e-03 2.434465431527011847e-03 2.121682436299079932e-03
4.600000000000000533e+00 2.074509874645092886e-03 2.854955013375867420e-03 2.009332954589656845e-03 2.617197319825159772e-03 1.997224266325642230e-03 2.107050928406809832e-03
4.800000000000000711e+00 2.087110517485837261e-03 2.616740548029169999e-03 2.154232495832332506e-03 2.044708903536148793e-03 2.269031043463266319e-03 1.911854599126199331e-03
5.000000000000000888e+00 1.948347882745789239e-03 2.140849441623581245e-03 1.991811232546899721e-03 2.769673831789584532e-03 2.173962049392766990e-03 1.948552954502391719e-03
5.200000000000000178e+00 1.708214419854837962e-03 2.057633246280784513e-03 2.812452145672882618e-03 2.088475099133336749e-03 1.879275593014499831e-03 2.390314996187740959e-03
5.400000000000000355e+00 2.582226685672657941e-03 2.555350977478436370e-03 2.807158506479461371e-03 2.701943291873462084e-03 2.343557317946373675e-03 2.433071403185693791e-03
5.600000000000000533e+00 2.196061530331060337e-03 2.554642038055429665e-03 2.276774324367700740e-03 2.380785760647102008e-03 2.662656396176570073e-03 2.297684293566024279e-03
5.800000000000000711e+00 2.619675060804297489e-03 2.330505049232890844e-03 2.793969357204907026e-03 2.625720696685007217e-03 2.433490203740298462e-03 2.975067366044002910e-03
6.000000000000000888e+00 2.470998788992013941e-03 2.238648196501629838e-03 2.550615402231390990e-03 2.342278359631920753e-03 2.511038299429142664e-03 2.507908761099574089e-03
3.000000000000000000e+01 nan nan nan nan nan nan
