# n, <n|PHOT>
0.000000 0.973732
1.000000 -0.000526
2.000000 0.214195
3.000000 -0.000705
4.000000 0.070870
5.000000 -0.000201
6.000000 0.027666
7.000000 -0.000108
8.000000 0.011807
9.000000 -0.000003
