# n, <n|PHOT>
0.000000 0.963186
1.000000 -0.000859
2.000000 0.250843
3.000000 -0.000244
4.000000 0.088525
5.000000 0.000279
6.000000 0.034954
7.000000 0.000220
8.000000 0.015111
9.000000 0.000006
