# n, <n|PHOT>
0.000000 0.995366
1.000000 -0.003363
2.000000 0.092233
3.000000 -0.001041
4.000000 0.026616
5.000000 -0.000359
6.000000 0.003037
7.000000 -0.000093
8.000000 0.003037
9.000000 -0.000092
