# n, <n|PHOT>
0.000000 0.992215
1.000000 0.001728
2.000000 0.119892
3.000000 0.000264
4.000000 0.032377
5.000000 0.000011
6.000000 0.008484
7.000000 0.000062
8.000000 0.003209
9.000000 0.000008
