# n, <n|PHOT>
0.000000 0.999307
1.000000 0.001791
2.000000 0.035038
3.000000 0.000432
4.000000 0.012270
5.000000 0.000011
6.000000 -0.000580
7.000000 0.000049
8.000000 0.001477
9.000000 -0.000024
