# n, <n|PHOT>
0.000000 0.991416
1.000000 0.007933
2.000000 0.124439
3.000000 0.002916
4.000000 0.038249
5.000000 0.001393
6.000000 0.007026
7.000000 0.000750
8.000000 0.004639
9.000000 0.000280
