# n, <n|PHOT>
0.000000 0.997224
1.000000 0.001307
2.000000 0.073954
3.000000 -0.000373
4.000000 0.008407
5.000000 0.000650
6.000000 0.001573
7.000000 -0.000301
8.000000 0.000227
9.000000 0.000108
