# n, <n|PHOT>
0.000000 0.999783
1.000000 0.002256
2.000000 0.005455
3.000000 0.001483
4.000000 0.017307
5.000000 -0.000140
6.000000 -0.007320
7.000000 -0.000075
8.000000 0.004922
9.000000 0.000078
