# n, <n|PHOT>
0.000000 0.999669
1.000000 -0.001756
2.000000 0.023605
3.000000 0.000096
4.000000 0.009878
5.000000 -0.000002
6.000000 -0.001165
7.000000 -0.000121
8.000000 0.001162
9.000000 0.000018
