# n, <n|PHOT>
0.000000 0.962589
1.000000 -0.001339
2.000000 0.249359
3.000000 -0.000558
4.000000 0.095746
5.000000 -0.000257
6.000000 0.040246
7.000000 -0.000286
8.000000 0.018219
9.000000 -0.000015
