# n, <n|PHOT>
0.000000 0.999980
1.000000 0.000195
2.000000 -0.006196
3.000000 0.000032
4.000000 0.001231
5.000000 -0.000018
6.000000 -0.000112
7.000000 0.000028
8.000000 -0.000190
9.000000 -0.000005
