# n, <n|PHOT>
0.000000 0.991186
1.000000 0.006971
2.000000 0.125520
3.000000 0.002298
4.000000 0.040514
5.000000 0.000848
6.000000 0.008524
7.000000 0.000221
8.000000 0.004819
9.000000 0.000186
