# n, <n|PHOT>
0.000000 0.998999
1.000000 0.013683
2.000000 -0.038236
3.000000 -0.000962
4.000000 0.015383
5.000000 0.000421
6.000000 -0.008320
7.000000 -0.000237
8.000000 0.004970
9.000000 0.000117
