# n, <n|PHOT>
0.000000 0.999435
1.000000 0.000071
2.000000 0.033521
3.000000 -0.000143
4.000000 0.002391
5.000000 -0.000038
6.000000 0.000237
7.000000 0.000054
8.000000 0.000054
9.000000 -0.000048
