# n, <n|PHOT>
0.000000 0.999995
1.000000 0.003066
2.000000 0.000225
3.000000 -0.000085
4.000000 0.000074
5.000000 -0.000320
6.000000 -0.000056
7.000000 0.000091
8.000000 0.000038
9.000000 0.000072
