# n, <n|PHOT>
0.000000 0.996905
1.000000 0.009160
2.000000 0.076527
3.000000 0.001734
4.000000 0.014858
5.000000 0.000668
6.000000 0.003732
7.000000 0.000075
8.000000 0.000658
9.000000 0.000120
