# n, <n|PHOT>
0.000000 1.000000
1.000000 -0.000354
2.000000 -0.000327
3.000000 0.000092
4.000000 -0.000009
5.000000 0.000057
6.000000 0.000034
7.000000 -0.000061
8.000000 -0.000026
9.000000 0.000045
