# n, <n|PHOT>
0.000000 0.999982
1.000000 -0.000334
2.000000 -0.005834
3.000000 0.000074
4.000000 0.000975
5.000000 -0.000030
6.000000 0.000042
7.000000 -0.000041
8.000000 -0.000292
9.000000 0.000055
