# n, <n|PHOT>
0.000000 0.994299
1.000000 0.000772
2.000000 0.104941
3.000000 0.000184
4.000000 0.018412
5.000000 -0.000000
6.000000 0.004029
7.000000 0.000027
8.000000 0.001056
9.000000 -0.000022
