# n, <n|PHOT>
0.000000 0.992655
1.000000 0.002473
2.000000 0.116772
3.000000 0.000809
4.000000 0.030428
5.000000 0.000423
6.000000 0.007591
7.000000 0.000310
8.000000 0.002832
9.000000 -0.000021
