# n, <n|PHOT>
0.000000 0.999715
1.000000 0.009206
2.000000 -0.007849
3.000000 -0.000159
4.000000 0.017674
5.000000 0.000131
6.000000 -0.007809
7.000000 -0.000075
8.000000 0.005223
9.000000 0.000008
