# n, <n|PHOT>
0.000000 0.997516
1.000000 0.001470
2.000000 0.070034
3.000000 -0.000325
4.000000 0.007313
5.000000 0.000107
6.000000 0.001305
7.000000 -0.000072
8.000000 0.000229
9.000000 -0.000043
