# n, <n|PHOT>
0.000000 0.999871
1.000000 -0.003258
2.000000 0.015681
3.000000 0.000195
4.000000 0.000456
5.000000 -0.000128
6.000000 0.000094
7.000000 -0.000001
8.000000 0.000020
9.000000 0.000010
