# n, <n|PHOT>
0.000000 0.999569
1.000000 0.000381
2.000000 0.029319
3.000000 0.000017
4.000000 0.001689
5.000000 0.000044
6.000000 0.000050
7.000000 -0.000051
8.000000 -0.000022
9.000000 0.000041
