# n, <n|PHOT>
0.000000 0.995629
1.000000 0.016728
2.000000 0.081414
3.000000 0.003048
4.000000 0.041474
5.000000 0.000995
6.000000 -0.001468
7.000000 0.000323
8.000000 0.007794
9.000000 0.000206
