# n, <n|PHOT>
0.000000 0.999540
1.000000 0.002680
2.000000 0.018605
3.000000 0.001517
4.000000 0.021484
5.000000 -0.000172
6.000000 -0.007072
7.000000 0.000080
8.000000 0.005500
9.000000 0.000054
