# n, <n|PHOT>
0.000000 1.000000
1.000000 0.000369
2.000000 -0.000070
3.000000 -0.000044
4.000000 -0.000030
5.000000 0.000023
6.000000 0.000058
7.000000 -0.000049
8.000000 -0.000073
9.000000 0.000014
