# n, <n|PHOT>
0.000000 0.997158
1.000000 -0.001457
2.000000 0.074678
3.000000 0.000420
4.000000 0.009708
5.000000 -0.000234
6.000000 0.001769
7.000000 0.000118
8.000000 0.000413
9.000000 -0.000055
