# n, <n|PHOT>
0.000000 0.992454
1.000000 -0.000735
2.000000 0.120463
3.000000 -0.000202
4.000000 0.022272
5.000000 -0.000081
6.000000 0.005102
7.000000 -0.000003
8.000000 0.001242
9.000000 0.000022
